[HUME,149.165370943,-35.3929238864,1.03170805232e-11]
[PAGE,149.049160068,-35.2381850485,81.4651739079]
[DOWNER,149.143360492,-35.2447324098,61.0020653268]
[DUNLOP,149.02779055,-35.1945161441,34.9324139305]
[WESTON,149.058695057,-35.3355913101,66.130856996]
[TORRENS,149.086952403,-35.3677484545,80.5730169773]
[NICHOLLS,149.098635193,-35.1870451933,62.6949848753]
[FLYNN,149.044072795,-35.2051530267,55.6198559969]
[BEARD,149.211468192,-35.3414456923,-15.4815299544]
[HAWKER,149.038285054,-35.2463579279,69.0687983398]
[MELBA,149.055003503,-35.2090849045,65.4102398509]
[PIALLIGO,149.18814489,-35.3154698931,21.6515163428]
[MONCRIEFF,149.115804899,-35.1579922946,71.2997913707]
[TAYLOR,149.110862571,-35.1494765571,60.8135415827]
[RUSSELL,149.150001347,-35.2999947551,69.0610206295]
[PHILLIP,149.091215519,-35.3470815577,100.0]
[HOLT,149.01711611,-35.2243085195,40.8254485753]
[CHARNWOOD,149.036447847,-35.1998668898,45.8344929356]
[FLOREY,149.049575635,-35.2255077904,75.6617063244]
[KALEEN,149.103648739,-35.2297058848,57.4020334707]
[CITY,149.123860443,-35.2830900261,99.7765234937]
[HACKETT,149.165048628,-35.2507742568,47.7383532904]
[THROSBY,149.15896586,-35.1883297093,71.2941927041]
