stop_lat,stop_name,stop_id,the_geom,stop_lon
-35.244457,Mouat St Hockey Centre,4547,POINT (149.12721300025672 -35.244456999355684),149.127213
-35.24572,Mouat St opp Hockey Centre,4548,POINT (149.12742600025692 -35.245719999355536),149.127426
-35.247906,Mouat St Southwell Park,4549,POINT (149.13148500026057 -35.24790599935522),149.131485
-35.248016,Mouat St opp Southwell Park,4550,POINT (149.1313170002604 -35.248015999355204),149.131317
-35.249931,Northbourne Av Motor Registry,4551,POINT (149.13412500026294 -35.24993099935494),149.134125
-35.250885,Northbourne Av opp Motor Registry,4552,POINT (149.1334080002623 -35.25088499935487),149.133408
-35.252831,Northbourne Av before Morphett St,4553,POINT (149.13365200026257 -35.252830999354664),149.133652
-35.253399,Northbourne Av Lyneham Flats,4554,POINT (149.13299600026195 -35.25339899935462),149.132996
-35.257675,Northbourne Av The Pavilion,4555,POINT (149.13285800026188 -35.257674999354194),149.132858
-35.257687,Northbourne Av Owen Flats,4556,POINT (149.13230900026136 -35.2576869993542),149.132309
-35.261467,Northbourne Av after Macarthur Av,4557,POINT (149.13224800026134 -35.26146699935382),149.132248
-35.261383,Northbourne Av before Macarthur Av,4558,POINT (149.13169900026088 -35.261382999353835),149.131699
-35.265526,Northbourne Av Fenner Hall,4559,POINT (149.1316070002608 -35.26552599935342),149.131607
-35.264568,Northbourne Av Condamine Court,4560,POINT (149.13119500026042 -35.264567999353524),149.131195
-35.268047,Northbourne Av Northbourne Flats,4561,POINT (149.13119500026045 -35.268046999353174),149.131195
-35.267624,Northbourne Av after Greenway St,4562,POINT (149.13069200026 -35.267623999353226),149.130692
-35.271095,Northbourne Av The Marque Hotel,4563,POINT (149.13069200026004 -35.271094999352876),149.130692
-35.270988,Northbourne Av ACIL House,4564,POINT (149.13017300025956 -35.270987999352904),149.130173
-35.274151,Northbourne Av Mantra,4565,POINT (149.1302030002596 -35.27415099935258),149.130203
-35.274609,Northbourne Av Canberra Centre Apartments,4566,POINT (149.12951700025897 -35.27460899935255),149.129517
-35.255196,Northbourne Av after Morphett St,4567,POINT (149.13327000026226 -35.25519599935443),149.13327
-35.210979,Ashkanasy Cr 2nd after Clancy St,4568,POINT (149.067764000208 -35.210978999360535),149.067764
-35.210682,Ashkanasy Cr after Jenks Pl,4569,POINT (149.0674440002078 -35.21068199936056),149.067444
-35.213284,Kingsford Smith Dr after Companion Cr,4570,POINT (149.04641700019255 -35.213283999360755),149.046417
-35.258587,Fairfax St after Belconnen Wy,4571,POINT (149.10864300024076 -35.25858699935472),149.108643
-35.258816,Fairfax St after Dryandra St,4572,POINT (149.10923800024128 -35.25881599935469),149.109238
-35.25877,Macarthur Av after Miller St,4573,POINT (149.1163180002473 -35.25876999935451),149.116318
-35.259167,Macarthur Av after Todd St,4574,POINT (149.11698900024786 -35.25916699935445),149.116989
-35.259079,Macarthur Av after Wonga St,4575,POINT (149.1191250002497 -35.2590789993544),149.119125
-35.259407,Macarthur Av after Peel St,4576,POINT (149.11915600024977 -35.25940699935436),149.119156
-35.259346,Macarthur Av before Coolibah Cr,4577,POINT (149.12171900025203 -35.259345999354316),149.121719
-35.259701,Macarthur Av Macpherson St,4578,POINT (149.12173500025202 -35.25970099935427),149.121735
-35.248356,Antill St & Pigot St,4583,POINT (149.1362460002649 -35.248355999355056),149.136246
-35.248631,Antill St after Badham St,4584,POINT (149.13690200026545 -35.248630999355),149.136902
-35.248688,Antill St opp Dickson Shops,4585,POINT (149.13963300026796 -35.24868799935493),149.139633
-35.248947,Antill St Dickson Shops,4586,POINT (149.1400600002684 -35.24894699935489),149.14006
-35.248493,Antill St after Melba St,4587,POINT (149.14465300027263 -35.24849299935481),149.144653
-35.248737,Antill St after Hawdon Pl,4588,POINT (149.14456200027254 -35.24873699935478),149.144562
-35.248272,Antill St 2nd after Melba St,4589,POINT (149.14668300027452 -35.24827199935476),149.146683
-35.248428,Antill St 2nd after Phillip Av,4590,POINT (149.14747600027528 -35.24842799935473),149.147476
-35.247841,Antill St after Gale St,4591,POINT (149.15025300027787 -35.24784099935472),149.150253
-35.248013,Antill St after Cadell St,4592,POINT (149.1508940002785 -35.248012999354685),149.150894
-35.241646,Phillip Av  before Bradfield St,4597,POINT (149.1500090002776 -35.24164599935535),149.150009
-35.244881,Northbourne Av After Swinden St,4603,POINT (149.1346590002634 -35.24488099935545),149.134659
-35.2444,Northbourne Av Yowani Country Club,4604,POINT (149.1344450002632 -35.24439999935551),149.134445
-35.241524,Thynne St before Traeger Ct,4605,POINT (149.09281900022762 -35.241523999356836),149.092819
-35.241745,Thynne St after Traeger Ct,4606,POINT (149.09271200022755 -35.241744999356825),149.092712
-35.261765,Macpherson St after Lilley St,4607,POINT (149.1207890002512 -35.26176499935408),149.120789
-35.261646,Macpherson St after Tate St,4608,POINT (149.12072800025115 -35.2616459993541),149.120728
-35.264584,Macpherson St O'Connor Shops,4609,POINT (149.12217700025244 -35.26458399935375),149.122177
-35.263828,Macpherson St opp O'Connor Shops,4610,POINT (149.1215670002519 -35.26382799935386),149.121567
-35.266045,McCaughey St before Condamine St,4611,POINT (149.1230770002532 -35.26604499935359),149.123077
-35.266449,McCaughey St after Condamine St,4612,POINT (149.1232600002534 -35.26644899935355),149.12326
-35.268417,McCaughey St before Masson St,4613,POINT (149.1235960002537 -35.26841699935333),149.123596
-35.270142,McCaughey St 2nd after Barry Dr,4614,POINT (149.12323000025341 -35.270141999353164),149.12323
-35.271667,McCaughey St after Masson St,4615,POINT (149.12306200025324 -35.27166699935302),149.123062
-35.273716,Daley Rd opp Anutech House,4616,POINT (149.12051400025106 -35.27371599935288),149.120514
-35.273674,Daley Rd Anutech House,4617,POINT (149.1203160002509 -35.27367399935288),149.120316
-35.274181,Daley Rd Bruce Hall,4618,POINT (149.1173250002483 -35.27418099935291),149.117325
-35.274471,Daley Rd opp Bruce Hall,4619,POINT (149.11737100024834 -35.27447099935288),149.117371
-35.275826,Daley Rd ANU Burton & Garran Hall,4620,POINT (149.11590600024707 -35.275825999352776),149.115906
-35.275974,Daley Rd opp ANU Burton & Garran Hall,4621,POINT (149.11598200024716 -35.27597399935276),149.115982
-35.279812,Daley Rd John XXIII CLG,4622,POINT (149.11433400024578 -35.27981199935242),149.114334
-35.279736,Daley Rd opp John XXIII CLG,4623,POINT (149.11447100024589 -35.27973599935241),149.114471
-35.282379,Garran Rd New Graduate House,4624,POINT (149.1163330002475 -35.28237899935209),149.116333
-35.282707,Garran Rd opp New Graduate House,4625,POINT (149.11714200024818 -35.282706999352044),149.117142
-35.283127,Garran Rd University House,4626,POINT (149.1190030002498 -35.28312699935196),149.119003
-35.283279,Garran Rd opp University House,4627,POINT (149.11952200025024 -35.28327899935193),149.119522
-35.285088,Liversidge St before Balmain Cr,4628,POINT (149.1186520002495 -35.28508799935177),149.118652
-35.284779,Liversidge St after McCoy Cct,4629,POINT (149.11908000024988 -35.28477899935178),149.11908
-35.288136,Lennox Crossing after roundabout,4630,POINT (149.11691300024805 -35.28813599935149),149.116913
-35.287781,Lennox Crossing before roundabout,4631,POINT (149.11706500024818 -35.287780999351526),149.117065
-35.291679,Lennox Crossing National Museum,4632,POINT (149.11869800024962 -35.291678999351085),149.118698
-35.283463,Edinburgh Av Rydges Canberra,4633,POINT (149.12522900025525 -35.28346299935175),149.125229
-35.18914,Kerrigan St 2nd after Lance Hill Dr,4634,POINT (149.022064000176 -35.189139999363704),149.022064
-35.189198,Kerrigan St after Traeger St roundabout,4635,POINT (149.0265200001789 -35.1891979993636),149.02652
-35.25666,Redfern St after Lyttleton Cr,4636,POINT (149.0564120001999 -35.25665999935613),149.056412
-35.256615,Redfern St after Coulter Dr,4637,POINT (149.05621300019982 -35.25661499935613),149.056213
-35.258957,Templeton St after 1st Atkinson St,4638,POINT (149.0600740002026 -35.25895699935582),149.060074
-35.259151,Templeton St after Ellis St,4639,POINT (149.06082200020316 -35.259150999355775),149.060822
-35.259747,Templeton St opp Cook Shops,4640,POINT (149.0637050002053 -35.259746999355656),149.063705
-35.25959,Templeton St Cook Shops,4641,POINT (149.06372100020528 -35.25958999935568),149.063721
-35.261414,Lyttleton Cr after Wybalena Gr,4642,POINT (149.06901600020927 -35.26141399935537),149.069016
-35.261532,Lyttleton Cr & Cambridge St,4643,POINT (149.06808500020855 -35.261531999355384),149.068085
-35.260796,Lyttleton Cr after Bindubi St,4644,POINT (149.07280000021208 -35.26079599935535),149.0728
-35.260685,Lyttleton Cr after Bourne St,4645,POINT (149.07255600021193 -35.26068499935536),149.072556
-35.260632,Bandjalong Cr after 2nd Barada Cr,4646,POINT (149.07489000021368 -35.26063199935532),149.07489
-35.260509,Bandjalong Cr after Bindubi St,4647,POINT (149.07493600021374 -35.26050899935534),149.074936
-35.258316,Bandjalong Cr after Barada Cr,4648,POINT (149.07563800021424 -35.258315999355546),149.075638
-35.258419,Bandjalong Cr after Amangu St,4649,POINT (149.07553100021417 -35.25841899935553),149.075531
-35.277824,Limestone Av after Coranderrk St,4660,POINT (149.14447000027272 -35.2778239993518),149.14447
-35.27776,Limestone Av after Ainslie Av,4661,POINT (149.14480600027298 -35.27775999935182),149.144806
-35.280273,Limestone Av before Euree,4662,POINT (149.14585900027402 -35.28027299935153),149.145859
-35.279919,Limestone Av after Treloar St,4663,POINT (149.14607200027422 -35.27991899935154),149.146072
-35.283527,Northcott Dr Campbell Park Offices,4664,POINT (149.170578000298 -35.283526999350485),149.170578
-35.283096,Fairbairn Av after Treloar Cr,4665,POINT (149.1547850002825 -35.28309599935099),149.154785
-35.20092,Owen Dixon after Copland Dr,4666,POINT (149.074463000213 -35.2009199993614),149.074463
-35.200924,Owen Dixon 2nd after Badenoch Cr,4667,POINT (149.0743100002129 -35.2009239993614),149.07431
-35.202507,Owen Dixon 2nd after Copland Dr,4668,POINT (149.07635500021445 -35.202506999361184),149.076355
-35.202599,Owen Dixon after Badenoch Cr,4669,POINT (149.0762940002144 -35.20259899936118),149.076294
-35.204445,Owen Dixon 3rd after Copland Dr,4670,POINT (149.0803990002176 -35.2044449993609),149.080399
-35.204533,Owen Dixon after 2nd Mchugh St,4671,POINT (149.08035300021757 -35.20453299936088),149.080353
-35.206116,Owen Dixon 4th after Copland Dr,4672,POINT (149.0814210002184 -35.2061159993607),149.081421
-35.206184,Owen Dixon after Teece Pl,4673,POINT (149.0812990002183 -35.20618399936069),149.081299
-35.190361,O'Hanlon Pl opp Federation Square,4674,POINT (149.08343500021988 -35.190360999362255),149.083435
-35.190918,O'Hanlon Pl Federation Square,4675,POINT (149.08416700022042 -35.19091799936218),149.084167
-35.184559,McClelland Av after Moriarty St,4676,POINT (149.08419800022043 -35.18455899936282),149.084198
-35.184475,McClelland Av after Fowler St,4677,POINT (149.0843200002205 -35.184474999362834),149.08432
-35.181038,McClelland Av after Donnan St,4678,POINT (149.08731100022283 -35.18103799936311),149.087311
-35.181141,McClelland Av after Metcalfe St,4679,POINT (149.0874020002229 -35.18114099936309),149.087402
-35.180481,McClelland Av after Clemenger St,4680,POINT (149.09022500022516 -35.18048099936309),149.090225
-35.180553,McClelland Av after Curran Dr,4681,POINT (149.09030200022522 -35.18055299936309),149.090302
-35.180309,Kelleway Ave after Holy Spirit Primary,4686,POINT (149.10206600023477 -35.180308999362815),149.102066
-35.180634,Kelleway Av opp Holy Spirit PS,4687,POINT (149.10174600023447 -35.1806339993628),149.101746
-35.172226,Wanganeen Av North of Jabanungga Av,4694,POINT (149.10926800024066 -35.172225999363455),149.109268
-35.172234,Wanganeen Av after Gurrang Av,4695,POINT (149.10939000024078 -35.17223399936346),149.10939
-35.169598,Wanganeen Av Ngunnawal PS,4696,POINT (149.11125200024233 -35.16959799936368),149.111252
-35.169716,Wanganeen Av opp Ngunnawal PS,4697,POINT (149.1112370002423 -35.169715999363675),149.111237
-35.167805,Unaipon Av 2nd before Yumba Av,4698,POINT (149.11212200024306 -35.16780499936384),149.112122
-35.16803,Unaipon Av after Jandamarra St,4699,POINT (149.11221300024314 -35.16802999936381),149.112213
-35.166203,Unaipon Av before Yumba Av,4700,POINT (149.11180100024276 -35.166202999364),149.111801
-35.165951,Unaipon Av after Windradyne St,4701,POINT (149.11178600024277 -35.16595099936402),149.111786
-35.164238,Unaipon Av after Pemulwuy St,4702,POINT (149.11148100024246 -35.164237999364204),149.111481
-35.164066,Unaipon Av after Len Waters St,4703,POINT (149.11149600024248 -35.16406599936423),149.111496
-35.162472,Len Waters St before Maynard St,4704,POINT (149.11154200024248 -35.1624719993644),149.111542
-35.162483,Len Waters St after Windradyne St,4705,POINT (149.11171000024265 -35.162482999364386),149.11171
-35.163387,Mirrabei Dr after Len Waters St,4706,POINT (149.11416600024478 -35.16338699936422),149.114166
-35.163177,Mirrabei Dr before Len Waters St,4707,POINT (149.11392200024454 -35.16317699936426),149.113922
-35.166096,Mirrabei Dr 2nd after Len Waters St,4708,POINT (149.11482200024534 -35.16609599936394),149.114822
-35.166073,Mirrabei Dr Northbound after Wanganeen Av,4709,POINT (149.11462400024516 -35.16607299936395),149.114624
-35.170605,Mirrabei Dr Southbound after Wanganeen Av,4710,POINT (149.11668400024698 -35.170604999363434),149.116684
-35.169792,Mirrabei Dr before Wanganeen Av,4711,POINT (149.11625700024658 -35.16979199936353),149.116257
-35.17347,Mirrabei Dr before Shoalhaven Av,4712,POINT (149.11981200024968 -35.17346999936307),149.119812
-35.172947,Mirrabei Dr after Paul Coe Cr North Entry,4713,POINT (149.11885100024884 -35.17294699936314),149.118851
-35.17329,Shoalhaven Av after Mirrabei Dr,4714,POINT (149.1221310002517 -35.17328999936302),149.122131
-35.173328,Shoalhaven Av after Roderick St,4715,POINT (149.12237500025194 -35.17332799936302),149.122375
-35.170246,Burdekin Av after Shoalhaven Av,4716,POINT (149.12028500025005 -35.17024599936338),149.120285
-35.172161,Shoalhaven Av after Naas Cl,4717,POINT (149.12435900025363 -35.172160999363086),149.124359
-35.168404,Burdekin Av after Evella Cct,4718,POINT (149.12202500025157 -35.168403999363534),149.122025
-35.170879,Shoalhaven Av after Tyenna Cl,4719,POINT (149.12539700025454 -35.17087899936318),149.125397
-35.174667,Paul Coe Cr before Mirrabei Dr,4720,POINT (149.1200410002499 -35.17466699936295),149.120041
-35.175404,Paul Coe Cr before Noongale Ct,4721,POINT (149.11993400024983 -35.17540399936287),149.119934
-35.176311,Paul Coe Cr after Mulleun Cl,4722,POINT (149.11952200024948 -35.17631099936279),149.119522
-35.176243,Paul Coe Cr after Noongale Cct,4723,POINT (149.11967500024957 -35.17624299936278),149.119675
-35.17783,Paul Coe Cr after Galmarra St,4724,POINT (149.118988000249 -35.17782999936266),149.118988
-35.177917,Paul Coe Cr 2nd after Noongale Ct,4725,POINT (149.11906400024907 -35.17791699936264),149.119064
-35.187889,Gundaroo Dr before Gungahlin Dr,4726,POINT (149.11595200024644 -35.187888999361704),149.115952
-35.188229,Gundaroo Dr after Gungahlin Dr,4727,POINT (149.11573800024627 -35.18822899936168),149.115738
-35.183777,Lexcen Av after Gungahlin Dr,4728,POINT (149.10817000023985 -35.18377699936232),149.10817
-35.184151,Lexcen Av after Arthaldo Cct,4729,POINT (149.1063390002383 -35.18415099936233),149.106339
-35.184063,Anne Clark Av after Lexcen Av,4730,POINT (149.10463000023688 -35.18406299936238),149.10463
-35.18132,Anne Clark Av after Biddell St,4731,POINT (149.10401900023635 -35.181319999362685),149.104019
-35.17297,Jabanungga Av after Ngunnawal Shops,4733,POINT (149.1074070002391 -35.172969999363445),149.107407
-35.172779,Jabanungga Av after Manity Cr,4734,POINT (149.1073460002391 -35.17277899936344),149.107346
-35.171658,Jabanungga Av after Bimbiang Cr,4735,POINT (149.10517900023726 -35.17165799936363),149.105179
-35.171597,Jabanungga Av after Taylor St,4736,POINT (149.1052400002373 -35.171596999363636),149.10524
-35.171013,Jabanungga Av before 2nd Bimbiang Cr,4737,POINT (149.1040190002363 -35.17101299936372),149.104019
-35.170971,Gurrang Av after Wanganeen Av,4742,POINT (149.11076400024191 -35.17097099936354),149.110764
-35.17239,Gurrang Av after Barunga St,4743,POINT (149.1145940002452 -35.17238999936331),149.114594
-35.175014,Gurrang Av after Saunders St,4744,POINT (149.11384600024456 -35.175013999363074),149.113846
-35.176849,Amagula Av after Ferguson Cct,4745,POINT (149.1136170002444 -35.17684899936289),149.113617
-35.178654,Amagula Av after Taggerty St,4746,POINT (149.11453200024516 -35.17865399936267),149.114532
-35.180504,Amagula Av after Yirawala St,4747,POINT (149.11306800024394 -35.18050399936252),149.113068
-35.181511,Amagula Av after Bungaree Cr,4748,POINT (149.1127470002437 -35.18151099936243),149.112747
-35.236713,Federal Hwy after Phillip Av,4749,POINT (149.1428990002709 -35.23671299935605),149.142899
-35.235661,Federal Hwy opp Phillip Av,4750,POINT (149.14386000027176 -35.23566099935614),149.14386
-35.231899,Flemington Rd Exhibition Park,4751,POINT (149.1450040002728 -35.231898999356474),149.145004
-35.231068,Flemington Rd opp Exhibition Park,4752,POINT (149.14476000027256 -35.23106799935658),149.14476
-35.174648,Gurrang Ave after Marungul Av,4753,POINT (149.11381500024453 -35.1746479993631),149.113815
-35.221085,Sandford St after Flemington Rd,4754,POINT (149.14270000027057 -35.22108499935764),149.1427
-35.22065,Sandford & Brookes St,4755,POINT (149.14114400026912 -35.22064999935773),149.141144
-35.215057,Lysaght St after Grimwade St,4760,POINT (149.13917500026727 -35.21505699935835),149.139175
-35.215397,Lysaght St after Huddart Ct,4761,POINT (149.1400600002681 -35.21539699935829),149.14006
-35.193752,Kosciuszko Av before Gungahlin Dr,4773,POINT (149.12693800025608 -35.193751999360835),149.126938
-35.19495,Kosciuszko Av after Everard St,4774,POINT (149.12518300025454 -35.194949999360745),149.125183
-35.194618,Kosciuszko Av before Mainwaring Rich Cct,4775,POINT (149.12545800025478 -35.19461799936078),149.125458
-35.196327,Kosciuszko Av after Redcliffe St,4776,POINT (149.12442000025388 -35.19632699936062),149.12442
-35.196259,Kosciuszko Av after Bollard St,4777,POINT (149.1243290002538 -35.196258999360644),149.124329
-35.197849,Kosciuszko Av opp Palmerston Oval,4778,POINT (149.12336700025295 -35.19784899936052),149.123367
-35.197693,Kosciuszko Av Palmerston Oval,4779,POINT (149.1235050002531 -35.19769299936053),149.123505
-35.19783,Koscuiszko Av Palmerston PS,4780,POINT (149.12171900025155 -35.197829999360565),149.121719
-35.197681,Koscuiszko Av Palmerston Primary,4781,POINT (149.1192780002494 -35.19768099936064),149.119278
-35.196148,Kosciuszko Av & Grampians St,4782,POINT (149.11598200024656 -35.19614799936088),149.115982
-35.196148,Kosciuszko Av after Gudgenby Cl,4783,POINT (149.11611900024667 -35.196147999360875),149.116119
-35.193962,Kosciuszko Av after Bimberi Cr,4784,POINT (149.1144410002452 -35.193961999361136),149.114441
-35.193748,Kosciuszko Av after Brinkley Cct,4785,POINT (149.11451700024529 -35.19374799936115),149.114517
-35.192333,Kosciuszko Av before Burrowa St,4786,POINT (149.11462400024536 -35.19233299936129),149.114624
-35.192223,Kosciuszko Av after 2nd Freeling Cct,4787,POINT (149.11474600024547 -35.1922229993613),149.114746
-35.190582,Kosciuszko Av after 2nd Sentry Cr,4788,POINT (149.11801100024826 -35.19058199936139),149.118011
-35.190697,Kosciuszko Av after Gingera St,4789,POINT (149.11776700024805 -35.190696999361386),149.117767
-35.189453,Kosciuszko Av after Buller Cr,4790,POINT (149.1208340002507 -35.189452999361436),149.120834
-35.189671,Kosciuszko Av after Gungahlin Dr,4791,POINT (149.12066700025056 -35.1896709993614),149.120667
-35.2099,William Slim Dr after Chuculba Cr,4792,POINT (149.08796700022356 -35.20989999936017),149.087967
-35.209682,William Slim Dr before Chuculba Cr,4793,POINT (149.0879060002235 -35.20968199936018),149.087906
-35.25256,Haydon Dr opp Calvary Hospital,4803,POINT (149.086945000223 -35.25255999935586),149.086945
-35.253254,Haydon Dr Calvary Hospital,4804,POINT (149.08673100022284 -35.253253999355806),149.086731
-35.210228,Canopus Cr after Balamara St,4805,POINT (149.0904080002255 -35.21022799936007),149.090408
-35.210308,Canopus Cr from Chuculba Cr,4806,POINT (149.09054600022557 -35.210307999360076),149.090546
-35.200703,Copland Dr Spence Terminus,4807,POINT (149.06858800020856 -35.20070299936153),149.068588
-35.177467,Mirrabei Dr after Paul Coe Cr South Entry,4808,POINT (149.1242830002536 -35.17746699936255),149.124283
-35.213215,Hirschfeld Cr Macgregor PS SSO,4809,POINT (149.01265000017003 -35.21321499936144),149.01265
-35.242207,Murranji St after Alexandria St,4810,POINT (149.0327610001833 -35.242206999358096),149.032761
-35.241894,Murranji St after Belconnen Way,4811,POINT (149.0330050001835 -35.241893999358126),149.033005
-35.180256,Kelleway Av Gold Creek High School,4814,POINT (149.09323100022758 -35.18025599936304),149.093231
-35.249344,Haydon Dr CIT Southbound,4819,POINT (149.09013400022553 -35.249343999356114),149.090134
-35.23074,Ellenborough St before overpass,4820,POINT (149.1130680002443 -35.23073999935743),149.113068
-35.230793,Ellenborough St after Daintree Cr,4821,POINT (149.11296100024424 -35.23079299935744),149.112961
-35.241856,Belconnen Wy after Springvale Dr,4823,POINT (149.04345700019064 -35.24185599935791),149.043457
-35.240978,Belconnen Wy after Beetaloo St,4824,POINT (149.03878800018742 -35.2409779993581),149.038788
-35.240807,Belconnen Wy 2nd after Mackinolty St,4825,POINT (149.0387120001874 -35.24080699935813),149.038712
-35.241596,Belconnen Wy after Chewings St,4826,POINT (149.0433810001906 -35.24159599935795),149.043381
-35.229774,MacNaughton St after Gore St,4827,POINT (149.01768500017332 -35.22977399935966),149.017685
-35.197781,Koscuiszko Av Palmerston Shops,4829,POINT (149.118820000249 -35.19778099936063),149.11882
-35.352142,Narrabundah Lane opp Therapeutic Goods Admin,4835,POINT (149.14971900027828 -35.35214199934404),149.149719
-35.182713,Anthony Rolfe Av before Gundaroo Rd,4836,POINT (149.12957800025836 -35.18271299936189),149.129578
-35.212406,Kingsford Smith Dr before Companion Cr,4839,POINT (149.0477910001935 -35.21240599936081),149.047791
-35.163345,Plimsoll Dr before Bott Cr,4841,POINT (149.09808300023138 -35.16334499936464),149.098083
-35.162437,Plimsoll Dr before Ronald Walker St,4842,POINT (149.09835800023154 -35.162436999364715),149.098358
-35.159519,Whitrod Av after Kowalski St,4843,POINT (149.101334000234 -35.15951899936495),149.101334
-35.159637,Whitrod Av after McGovern St,4844,POINT (149.10092200023365 -35.15963699936493),149.100922
-35.180862,Amagula Av after Gungahlin Dr,4845,POINT (149.11251800024348 -35.1808619993625),149.112518
-35.166759,Plimsol after Skermer,4846,POINT (149.09623700022988 -35.16675899936432),149.096237
-35.179146,Amagula Av after Yirawala St,4847,POINT (149.11428800024498 -35.17914599936265),149.114288
-35.176716,Amagula Av after Gula Pl,4848,POINT (149.1135100002443 -35.1767159993629),149.11351
-35.173126,Gurrang Av after Marungul Av,4849,POINT (149.11454800024515 -35.17312599936323),149.114548
-35.171818,Gurrang Av after Deumonga Cct,4850,POINT (149.11404400024472 -35.171817999363384),149.114044
-35.17115,Gurrang Av after Bunburung Cl,4851,POINT (149.11180100024282 -35.1711499993635),149.111801
-35.170097,Jabanungga Av after 2nd Mundang Av,4852,POINT (149.10292100023537 -35.17009699936382),149.102921
-35.168411,Jabanungga Av before Warabin Cr,4855,POINT (149.1035610002359 -35.16841099936399),149.103561
-35.168098,Plimsoll Dr before David Miller,4857,POINT (149.09585600022956 -35.168097999364214),149.095856
-35.224266,Hardwick Cr after Powell St,4859,POINT (149.02027900017498 -35.22426599936019),149.020279
-35.224255,Hardwick Cr after Kippax Pl,4860,POINT (149.02050800017514 -35.22425499936016),149.020508
-35.160244,Burramarra Av after Jabanungga Av,4864,POINT (149.10447700023659 -35.160243999364795),149.104477
-35.16021,Burramarra Av After Horse Park Dr,4865,POINT (149.10461400023672 -35.16020999936479),149.104614
-35.168835,Unaipon Av Ngunnawal Primary School,4867,POINT (149.11210600024307 -35.16883499936374),149.112106
-35.169556,Jabanungga Av after Mundang Cr,4871,POINT (149.10296600023543 -35.16955599936389),149.102966
-35.168129,Jabanungga Av before 2nd Mundang Cr,4872,POINT (149.10325600023563 -35.16812899936402),149.103256
-35.177536,Mirrabei Dr after Gundaroo Rd,4874,POINT (149.12413000025347 -35.17753599936256),149.12413
-35.181973,Anne Clark Av after Kelleway Av,4875,POINT (149.1045070002368 -35.18197299936259),149.104507
-35.184086,Anne Clark Av after Linn St,4876,POINT (149.10484300023708 -35.184085999362374),149.104843
-35.184025,Lexcen Av after Anne Clark Av,4877,POINT (149.10635400023833 -35.184024999362336),149.106354
-35.183517,Lexcen Av after Arthaldo Ct,4878,POINT (149.10891700024047 -35.183516999362325),149.108917
-35.235935,Kinsella St after Nicholas St,4880,POINT (149.0280000001801 -35.23593499935883),149.028
-35.235176,Kinsella St before Findlay St,4881,POINT (149.02839700018038 -35.23517599935891),149.028397
-35.237904,Kinsella St 2nd after Nicholas St,4882,POINT (149.02638200017907 -35.23790399935867),149.026382
-35.237961,Kinsella St after Drake Brockman Dr,4883,POINT (149.0261380001789 -35.23796099935867),149.026138
-35.193401,Bingley Cr after Woodger Pl,4884,POINT (149.05108600019577 -35.19340099936267),149.051086
-35.193439,Bingley Cr after Daley Cr,4885,POINT (149.0508420001956 -35.19343899936266),149.050842
-35.192177,Bingley Cr 2nd after Daley Cr,4886,POINT (149.05317700019725 -35.192176999362744),149.053177
-35.192387,Bingley Cr after Moroney St,4887,POINT (149.05387900019775 -35.192386999362704),149.053879
-35.190819,Tillyard Drop Fraser East Terminus,4888,POINT (149.04556300019183 -35.190818999363046),149.045563
-35.190083,Tillyard Dr Fraser East Terminus,4889,POINT (149.0464780001925 -35.19008299936309),149.046478
-35.219624,Southern Cross Dr after Moyes Cr,4890,POINT (149.0215910001758 -35.21962399936062),149.021591
-35.219387,Southern Cross Dr after Florey Dr,4891,POINT (149.0212710001756 -35.21938699936066),149.021271
-35.243214,Belconnen Wy after Springvale Dr,4892,POINT (149.04841600019415 -35.24321399935768),149.048416
-35.243343,Belconnen Wy before Springvale Dr,4893,POINT (149.04812600019395 -35.24334299935768),149.048126
-35.220779,Moyes Cr after Flack St,4894,POINT (149.02163700017584 -35.22077899936049),149.021637
-35.220997,Moyes Cr after Southern Cross Dr,4895,POINT (149.0217290001759 -35.220996999360466),149.021729
-35.228401,Starke St after 2nd Fullagar Cr,4896,POINT (149.0196840001746 -35.22840099935976),149.019684
-35.210442,Ashkanasy Cr after Clancy St,4897,POINT (149.06979400020955 -35.21044199936054),149.069794
-35.210388,Ashkanasy Cr after Pitcairn St,4898,POINT (149.06967200020944 -35.210387999360556),149.069672
-35.18924,Kerrigan St before Traeger St,4899,POINT (149.0264130001788 -35.189239999363586),149.026413
-35.414204,Tuggeranong Stn Plt 5,49,POINT (149.06541400020743 -35.41420399933973),149.065414
-35.16362,Jabanunga Ave after Bindugan,4904,POINT (149.10441600023654 -35.16361999936445),149.104416
-35.163784,Jabanunga Ave after Yerradhang St,4905,POINT (149.10421800023641 -35.16378399936445),149.104218
-35.223072,Southern Cross Dr after Starke St,4907,POINT (149.02992200018133 -35.22307199936011),149.029922
-35.221661,Southern Cross Dr 2nd after Starke St,4908,POINT (149.0276640001798 -35.2216609993603),149.027664
-35.221413,Southern Cross Dr after Dalley Cr,4909,POINT (149.02774000017985 -35.22141299936031),149.02774
-35.249123,Haydon Dr opp CIT,4910,POINT (149.09004200022545 -35.24912299935613),149.090042
-35.168507,Wanganeen Av before Mirrabei Dr,4911,POINT (149.11416600024484 -35.168506999363714),149.114166
-35.213924,Hoskins St after Dacre St,4918,POINT (149.13787800026606 -35.21392399935851),149.137878
-35.208561,Hoskins St after Pelle St,4919,POINT (149.1387020002668 -35.20856099935903),149.138702
